model_specification,formula,term,coefficient_log_odds,standard_error,z_statistic,p_value,odds_ratio,ci_low_log_odds,ci_high_log_odds,ci_low_odds_ratio,ci_high_odds_ratio,p_holm,p_fdr_bh
screen_prompt_X_obfuscation,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(prompt, Treatment(reference='evidence')):C(obfuscation_clean, Treatment(reference='no'))","C(dataset_clean, Treatment(reference='nazario'))[T.spam_assassin]",-0.719414727457907,0.26378789183404056,-2.7272469651886806,0.006386521927793199,0.4870372220734732,-1.2364294950103738,-0.20239995990544013,0.29041931253867853,0.8167681880778995,0.025546087711172796,0.009123602753990285
screen_prompt_X_obfuscation,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(prompt, Treatment(reference='evidence')):C(obfuscation_clean, Treatment(reference='no'))","C(obfuscation_clean, Treatment(reference='no'))[T.yes]",-0.07922869808064237,0.33298463041876036,-0.23793500012599567,0.8119315087468049,0.9238286224510305,-0.7318665811067933,0.5734091849455085,0.48101030686759544,1.7743056884115684,1.0,0.8119315087468049
screen_prompt_X_obfuscation,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(prompt, Treatment(reference='evidence')):C(obfuscation_clean, Treatment(reference='no'))","C(prompt, Treatment(reference='evidence'))[T.guided]:C(obfuscation_clean, Treatment(reference='no'))[T.yes]",0.1302990064898976,0.2188240816397536,0.5954509463195493,0.551542079429522,1.1391689513155978,-0.2985883124740719,0.5591863254538672,0.7418647630444327,1.7492486020174478,1.0,0.6128245326994689
screen_prompt_X_obfuscation,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(prompt, Treatment(reference='evidence')):C(obfuscation_clean, Treatment(reference='no'))","C(prompt, Treatment(reference='evidence'))[T.label]:C(obfuscation_clean, Treatment(reference='no'))[T.yes]",0.41338905604227594,0.25574883270731247,1.6163868732701987,0.10601069465956749,1.5119331382452028,-0.08786944515221595,0.9146475572367678,0.9158804415499069,2.495895436587315,0.3180320839787025,0.13251336832445934
screen_parser_X_year,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(parser, Treatment(reference='P1')):C(year_num, Treatment(reference=2023))",Intercept,4.051635085364098,0.4285533185329674,9.454214703630669,3.2545568469588956e-21,57.49138355540244,3.2116860155843603,4.8915841551438355,24.820899389047003,133.16436005429145,2.278189792871227e-20,9.763670540876687e-21
screen_parser_X_year,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(parser, Treatment(reference='P1')):C(year_num, Treatment(reference=2023))","C(model, Treatment(reference='Llama'))[T.Qwen]",-1.2642027439375707,0.12655059886038814,-9.98970178981335,1.6908966157868003e-23,0.28246440285234903,-1.5122373599259071,-1.0161681279492343,0.2204162753286467,0.3619793445822945,1.3527172926294403e-22,7.609034771040602e-23
screen_parser_X_year,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(parser, Treatment(reference='P1')):C(year_num, Treatment(reference=2023))","C(prompt, Treatment(reference='evidence'))[T.guided]",-0.9770426222564391,0.11016731838780894,-8.868715664087166,7.399434626257124e-19,0.3764226784122169,-1.1929665985699018,-0.7611186459429764,0.30332009905811025,0.46714356636116433,4.439660775754275e-18,1.664872790907853e-18
screen_parser_X_year,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(parser, Treatment(reference='P1')):C(year_num, Treatment(reference=2023))","C(prompt, Treatment(reference='evidence'))[T.label]",-1.4643368450204932,0.13087767493025448,-11.188591528699202,4.637413951928716e-29,0.23123128282037375,-1.7208523742641328,-1.2078213157768536,0.17891358156648624,0.29884766537349994,4.173672556735845e-28,4.173672556735845e-28
screen_parser_X_year,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(parser, Treatment(reference='P1')):C(year_num, Treatment(reference=2023))","C(parser, Treatment(reference='P1'))[T.P2]",-0.8995227723593822,0.20539975883790101,-4.379375990744345,1.1901962710727199e-05,0.40676373232478136,-1.3020989021148808,-0.4969466426038835,0.271960375361898,0.6083854448083216,5.9509813553635994e-05,2.1423532879308958e-05
screen_parser_X_year,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(parser, Treatment(reference='P1')):C(year_num, Treatment(reference=2023))","C(year_num, Treatment(reference=2023))[T.2025]",-1.0813025899312625,0.3283418240040873,-3.293222218068089,0.0009904615894636376,0.33915345991022566,-1.7248407395974625,-0.43776444026506245,0.17820142994454463,0.6454778135331026,0.0039618463578545505,0.0014856923841954565
screen_parser_X_year,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(parser, Treatment(reference='P1')):C(year_num, Treatment(reference=2023))","C(dataset_clean, Treatment(reference='nazario'))[T.spam_assassin]",-0.7526435593428576,0.26374994951949526,-2.8536254157168113,0.004322346310505504,0.4711194728184114,-1.2695839613253257,-0.2357031573603896,0.2809484829017989,0.7900151493121897,0.01296703893151651,0.005557302399221362
screen_parser_X_year,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(parser, Treatment(reference='P1')):C(year_num, Treatment(reference=2023))","C(obfuscation_clean, Treatment(reference='no'))[T.yes]",0.20359054610319058,0.24952270824637285,0.8159199117948418,0.4145459429417594,1.2257961436805709,-0.2854649753845957,0.6926460675909769,0.7516646674831943,1.9989980251343307,0.4145459429417594,0.4145459429417594
screen_parser_X_year,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(parser, Treatment(reference='P1')):C(year_num, Treatment(reference=2023))","C(parser, Treatment(reference='P1'))[T.P2]:C(year_num, Treatment(reference=2023))[T.2025]",0.34397968024632486,0.25883573425182127,1.3289497342421315,0.18386455399774282,1.410549973188472,-0.16332903679922528,0.851288397291875,0.849311687634847,2.342663189297155,0.36772910799548564,0.20684762324746067
screen_parser_X_dataset,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(parser, Treatment(reference='P1')):C(dataset_clean, Treatment(reference='nazario'))",Intercept,3.449370663467163,0.3786073055569945,9.11068173497752,8.186590889885355e-20,31.480574197854043,2.707313980291702,4.191427346642624,14.98896075200306,66.11709565615863,5.730613622919749e-19,2.455977266965607e-19
screen_parser_X_dataset,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(parser, Treatment(reference='P1')):C(dataset_clean, Treatment(reference='nazario'))","C(model, Treatment(reference='Llama'))[T.Qwen]",-1.2670783625675353,0.1286278693032207,-9.850729623613605,6.804817070052941e-23,0.2816533097094043,-1.519184353809973,-1.0149723713250975,0.21889035124148573,0.3624124426697281,5.443853656042353e-22,3.062167681523824e-22
screen_parser_X_dataset,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(parser, Treatment(reference='P1')):C(dataset_clean, Treatment(reference='nazario'))","C(prompt, Treatment(reference='evidence'))[T.guided]",-0.9814408996714434,0.1108953465261589,-8.850154045372257,8.739857634585525e-19,0.37477070263423856,-1.1987917849158038,-0.764090014427083,0.3015583392300704,0.4657575708619479,5.243914580751315e-18,1.9664679677817432e-18
screen_parser_X_dataset,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(parser, Treatment(reference='P1')):C(dataset_clean, Treatment(reference='nazario'))","C(prompt, Treatment(reference='evidence'))[T.label]",-1.4679412586889966,0.1315823205246623,-11.156067569228364,6.68851252315887e-29,0.23039932987598608,-1.7258378679195403,-1.210044649458453,0.17802382881198706,0.29818396538008346,6.019661270842984e-28,6.019661270842984e-28
screen_parser_X_dataset,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(parser, Treatment(reference='P1')):C(dataset_clean, Treatment(reference='nazario'))","C(parser, Treatment(reference='P1'))[T.P2]",-0.1266646846405216,0.16243640432382053,-0.7797801556110093,0.4355202888848507,0.8810290456439807,-0.4450341868933962,0.19170481761235297,0.6408023686155838,1.2113129059514944,0.9198368543188866,0.4899603249954571
screen_parser_X_dataset,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(parser, Treatment(reference='P1')):C(dataset_clean, Treatment(reference='nazario'))","C(year_num, Treatment(reference=2023))[T.2025]",-0.8059627661909231,0.2589800820108013,-3.1120646805467795,0.00185783789382954,0.4466576925599023,-1.3135543996453232,-0.29837113273652305,0.26886271047485927,0.742025898536016,0.00743135157531816,0.00278675684074431
screen_parser_X_dataset,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(parser, Treatment(reference='P1')):C(dataset_clean, Treatment(reference='nazario'))","C(dataset_clean, Treatment(reference='nazario'))[T.spam_assassin]",-0.09540284213626517,0.2954281637232303,-0.3229307623684877,0.7467476784033581,0.9090066745100737,-0.674431403052599,0.48362571878006866,0.509446007715427,1.6219444686774827,0.9198368543188866,0.7467476784033581
screen_parser_X_dataset,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(parser, Treatment(reference='P1')):C(dataset_clean, Treatment(reference='nazario'))","C(obfuscation_clean, Treatment(reference='no'))[T.yes]",0.255048350921144,0.2494710945859498,1.0223563228615757,0.3066122847729622,1.2905240173894124,-0.23390600965110286,0.7440027114933908,0.7914361997643918,2.1043417523164956,0.9198368543188866,0.39421579470809426
screen_parser_X_dataset,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(parser, Treatment(reference='P1')):C(dataset_clean, Treatment(reference='nazario'))","C(parser, Treatment(reference='P1'))[T.P2]:C(dataset_clean, Treatment(reference='nazario'))[T.spam_assassin]",-0.9025438969417455,0.2338228471958056,-3.8599474250090977,0.00011341142318523709,0.40553670285157134,-1.3608282562081369,-0.4442595376753542,0.25644828408307613,0.641298957985802,0.0005670571159261855,0.00020414056173342674
screen_parser_X_obfuscation,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(parser, Treatment(reference='P1')):C(obfuscation_clean, Treatment(reference='no'))",Intercept,3.542665221724474,0.3850448636361306,9.200655706116134,3.5577206511892616e-20,34.55890369776333,2.7879911565655213,4.297339286883426,16.248346610703276,73.5039603355425,2.4904044558324833e-19,1.0673161953567785e-19
screen_parser_X_obfuscation,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(parser, Treatment(reference='P1')):C(obfuscation_clean, Treatment(reference='no'))","C(model, Treatment(reference='Llama'))[T.Qwen]",-1.2753263674912902,0.12774886351713607,-9.98307407502079,1.807775074235143e-23,0.27933978591759934,-1.5257095390507998,-1.0249431959317807,0.21746670099434556,0.35881684708372497,1.4462200593881144e-22,8.134987834058145e-23
screen_parser_X_obfuscation,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(parser, Treatment(reference='P1')):C(obfuscation_clean, Treatment(reference='no'))","C(prompt, Treatment(reference='evidence'))[T.guided]",-0.9849291939572061,0.11039420045598092,-8.921928777861309,4.582368891690049e-19,0.37346566962668437,-1.2012978509530239,-0.7685605369613884,0.30080356027586086,0.4636800384337093,2.7494213350140293e-18,1.031033000630261e-18
screen_parser_X_obfuscation,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(parser, Treatment(reference='P1')):C(obfuscation_clean, Treatment(reference='no'))","C(prompt, Treatment(reference='evidence'))[T.label]",-1.4770657606235296,0.13011130627945008,-11.352324427910373,7.221694199521387e-30,0.22830661276482672,-1.7320792349127119,-1.2220522863343473,0.17691617698928613,0.2946248913987391,6.499524779569248e-29,6.499524779569248e-29
screen_parser_X_obfuscation,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(parser, Treatment(reference='P1')):C(obfuscation_clean, Treatment(reference='no'))","C(parser, Treatment(reference='P1'))[T.P2]",-0.2328985636436093,0.13349634313926567,-1.7446063177973763,0.08105342034923059,0.7922339307720185,-0.4945465882643708,0.02874946097715217,0.6098473565673114,1.0291667157488265,0.08105342034923059,0.08105342034923059
screen_parser_X_obfuscation,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(parser, Treatment(reference='P1')):C(obfuscation_clean, Treatment(reference='no'))","C(year_num, Treatment(reference=2023))[T.2025]",-0.8180512315206123,0.26423374319362125,-3.095937792173549,0.0019619151656299683,0.4412907906884861,-1.3359398516803156,-0.30016261136090905,0.2629109619928294,0.7406977650166618,0.006023725315844083,0.0025224623558099592
screen_parser_X_obfuscation,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(parser, Treatment(reference='P1')):C(obfuscation_clean, Treatment(reference='no'))","C(dataset_clean, Treatment(reference='nazario'))[T.spam_assassin]",-0.7077970975680635,0.2714095312138174,-2.607856453686803,0.009111115328177256,0.49272843545599343,-1.2397500038080453,-0.17584419132808182,0.2894565719352821,0.8387486574711217,0.01822223065635451,0.010250004744199414
screen_parser_X_obfuscation,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(parser, Treatment(reference='P1')):C(obfuscation_clean, Treatment(reference='no'))","C(obfuscation_clean, Treatment(reference='no'))[T.yes]",1.0025696995557247,0.31591544402976274,3.173538104902752,0.0015059313289610208,2.7252759786495515,0.3833868070974106,1.621752592014039,1.4672454612761794,5.061954087316999,0.006023725315844083,0.0022588969934415315
screen_parser_X_obfuscation,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(parser, Treatment(reference='P1')):C(obfuscation_clean, Treatment(reference='no'))","C(parser, Treatment(reference='P1'))[T.P2]:C(obfuscation_clean, Treatment(reference='no'))[T.yes]",-1.0644549051946588,0.2491116283341126,-4.2730036823772615,1.928572707027624e-05,0.3449158153536258,-1.5527047248596473,-0.5762050855296704,0.21167467710996274,0.5620271697367675,9.64286353513812e-05,3.4714308726497234e-05
screen_year_X_dataset,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(year_num, Treatment(reference=2023)):C(dataset_clean, Treatment(reference='nazario'))",Intercept,3.4607435964680375,0.39294878411671746,8.807111095272136,1.2841240778377518e-18,31.84064430457956,2.6905781318304665,4.230909061105608,14.740195233614065,68.77972873919526,7.70474446702651e-18,2.8892791751349417e-18
screen_year_X_dataset,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(year_num, Treatment(reference=2023)):C(dataset_clean, Treatment(reference='nazario'))","C(model, Treatment(reference='Llama'))[T.Qwen]",-1.287832065312819,0.1308303940512027,-9.843523553164596,7.310467802018142e-23,0.2758681995146901,-1.5442549257363596,-1.0314092048892785,0.21347086363151307,0.35650421893099193,5.848374241614514e-22,3.289710510908164e-22
screen_year_X_dataset,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(year_num, Treatment(reference=2023)):C(dataset_clean, Treatment(reference='nazario'))","C(prompt, Treatment(reference='evidence'))[T.guided]",-0.9934333784142017,0.11183421419190501,-8.883089898673516,6.502836990174267e-19,0.37030311521679443,-1.2126244104696737,-0.7742423463587297,0.29741571339135875,0.4610529671605662,4.551985893121987e-18,1.95085109705228e-18
screen_year_X_dataset,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(year_num, Treatment(reference=2023)):C(dataset_clean, Treatment(reference='nazario'))","C(prompt, Treatment(reference='evidence'))[T.label]",-1.4897266306416168,0.13169444423619614,-11.311992994706502,1.1445966792909646e-29,0.22543427393958818,-1.7478429983085797,-1.231610262974654,0.17414917868642515,0.2918222885114917,1.0301370113618683e-28,1.0301370113618683e-28
screen_year_X_dataset,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(year_num, Treatment(reference=2023)):C(dataset_clean, Treatment(reference='nazario'))","C(parser, Treatment(reference='P1'))[T.P2]",-0.7084612182422936,0.13040694211401696,-5.4326955816729,5.550905948267527e-08,0.4924013129516584,-0.9640541281197664,-0.4528683083648207,0.38134373151636713,0.6358018578997169,2.7754529741337636e-07,9.991630706881549e-08
screen_year_X_dataset,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(year_num, Treatment(reference=2023)):C(dataset_clean, Treatment(reference='nazario'))","C(year_num, Treatment(reference=2023))[T.2025]",-0.04412996911059388,0.40927854284733095,-0.10782380332861778,0.914135460640191,0.9568295911003831,-0.8463011727363958,0.7580412345152081,0.42899879336100066,2.1340919381908794,1.0,0.914135460640191
screen_year_X_dataset,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(year_num, Treatment(reference=2023)):C(dataset_clean, Treatment(reference='nazario'))","C(dataset_clean, Treatment(reference='nazario'))[T.spam_assassin]",-0.058274054343552276,0.3712160943269811,-0.1569814866168553,0.8752594387308187,0.9433913715034578,-0.7858442297060587,0.6692961210189542,0.4557347944818242,1.9528622580575643,1.0,0.914135460640191
screen_year_X_dataset,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(year_num, Treatment(reference=2023)):C(dataset_clean, Treatment(reference='nazario'))","C(obfuscation_clean, Treatment(reference='no'))[T.yes]",0.2960714525482162,0.24662053775898318,1.20051417955126,0.22993970904915184,1.3445662260829145,-0.18729591930729134,0.7794388244037238,0.8291983242823763,2.1802484199271017,0.6898191271474555,0.2956367687774809
screen_year_X_dataset,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(year_num, Treatment(reference=2023)):C(dataset_clean, Treatment(reference='nazario'))","C(year_num, Treatment(reference=2023))[T.2025]:C(dataset_clean, Treatment(reference='nazario'))[T.spam_assassin]",-1.3315573029749082,0.5187124566040863,-2.567043235653845,0.010256982247523992,0.2640657106117358,-2.348215036251213,-0.31489956969860344,0.09553954473092535,0.7298621708661935,0.04102792899009597,0.015385473371285988
screen_year_X_obfuscation,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(year_num, Treatment(reference=2023)):C(obfuscation_clean, Treatment(reference='no'))",Intercept,3.629056956269794,0.40066792361387776,9.057518065177344,1.3345244570430546e-19,37.67726854624971,2.8437622562261478,4.41435165631344,17.180280717824672,82.62825203044535,9.341671199301382e-19,4.003573371129164e-19
screen_year_X_obfuscation,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(year_num, Treatment(reference=2023)):C(obfuscation_clean, Treatment(reference='no'))","C(model, Treatment(reference='Llama'))[T.Qwen]",-1.2685825969262159,0.12812494342993996,-9.901136835388263,4.115696624249884e-23,0.28122995561541797,-1.51970287157013,-1.0174623222823018,0.21877688212725777,0.36151117598176963,3.292557299399907e-22,1.8520634809124478e-22
screen_year_X_obfuscation,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(year_num, Treatment(reference=2023)):C(obfuscation_clean, Treatment(reference='no'))","C(prompt, Treatment(reference='evidence'))[T.guided]",-0.9824607520624656,0.11207885059284232,-8.765799674655197,1.8545552744451255e-18,0.37438868667013037,-1.2021312626530822,-0.762790241471849,0.30055297150561866,0.466363343554448,1.1127331646670753e-17,4.1727493675015325e-18
screen_year_X_obfuscation,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(year_num, Treatment(reference=2023)):C(obfuscation_clean, Treatment(reference='no'))","C(prompt, Treatment(reference='evidence'))[T.label]",-1.470259290810535,0.13279352535258618,-11.071769402211306,1.7197109125910763e-28,0.22986587534978256,-1.7305298178817106,-1.2099887637393594,0.1771905063974198,0.2982006300710657,1.5477398213319686e-27,1.5477398213319686e-27
